x,y,estimate,variance
97.455969,97.260274,12.346299,0.127573
97.651663,97.260274,12.348996,0.128887
97.847358,97.260274,12.349722,0.131112
98.043053,97.260274,12.348412,0.134409
98.238748,97.260274,12.345073,0.138877
98.434442,97.260274,12.339792,0.144540
98.630137,97.260274,12.332728,0.151360
98.825832,97.260274,12.324099,0.159249
99.021526,97.260274,12.314113,0.168089
99.217221,97.260274,12.302978,0.177748
99.412916,97.260274,12.290891,0.188093
99.608611,97.260274,12.278026,0.199000
99.804305,97.260274,12.264537,0.210358
100.000000,97.260274,12.250555,0.222071
0.000000,97.455969,10.075333,0.057818
0.195695,97.455969,10.068786,0.043502
0.391389,97.455969,10.064860,0.033817
0.587084,97.455969,10.066013,0.033384
0.782779,97.455969,10.072288,0.041978
0.978474,97.455969,10.081200,0.054565
1.174168,97.455969,10.091263,0.068064
1.369863,97.455969,10.101856,0.081308
1.565558,97.455969,10.112722,0.093873
1.761252,97.455969,10.123738,0.105611
1.956947,97.455969,10.134835,0.116492
2.152642,97.455969,10.145975,0.126543
2.348337,97.455969,10.157133,0.135818
2.544031,97.455969,10.168291,0.144391
2.739726,97.455969,10.179437,0.152342
2.935421,97.455969,10.190560,0.159755
3.131115,97.455969,10.201652,0.166712
3.326810,97.455969,10.212709,0.173292
3.522505,97.455969,10.223727,0.179562
3.718200,97.455969,10.234706,0.185579
3.913894,97.455969,10.245645,0.191386
4.109589,97.455969,10.256549,0.197010
4.305284,97.455969,10.267422,0.202465
4.500978,97.455969,10.278270,0.207751
4.696673,97.455969,10.289097,0.212858
4.892368,97.455969,10.299909,0.217769
5.088063,97.455969,10.310713,0.222457
5.283757,97.455969,10.321507,0.226901
5.479452,97.455969,10.332291,0.231078
5.675147,97.455969,10.343075,0.234963
5.870841,97.455969,10.353867,0.238537
6.066536,97.455969,10.364674,0.241781
6.262231,97.455969,10.375501,0.244681
6.457926,97.455969,10.386355,0.247227
6.653620,97.455969,10.397242,0.249419
6.849315,97.455969,10.408163,0.251257
7.045010,97.455969,10.419115,0.252751
7.240705,97.455969,10.430086,0.253915
7.436399,97.455969,10.441142,0.254769
7.632094,97.455969,10.452298,0.255335
7.827789,97.455969,10.463559,0.255642
8.023483,97.455969,10.474929,0.255720
8.219178,97.455969,10.486413,0.255601
8.414873,97.455969,10.498015,0.255316
8.610568,97.455969,10.509739,0.254893
8.806262,97.455969,10.521574,0.254356
9.001957,97.455969,10.533512,0.253729
9.197652,97.455969,10.545554,0.253034
9.393346,97.455969,10.557701,0.252282
9.589041,97.455969,10.569960,0.251483
9.784736,97.455969,10.582335,0.250635
9.980431,97.455969,10.594833,0.249732
10.176125,97.455969,10.607458,0.248759
10.371820,97.455969,10.620218,0.247694
10.567515,97.455969,10.633119,0.246510
10.763209,97.455969,10.646167,0.245175
10.958904,97.455969,10.659369,0.243655
11.154599,97.455969,10.672727,0.241911
11.350294,97.455969,10.686237,0.239906
11.545988,97.455969,10.699903,0.237605
11.741683,97.455969,10.713729,0.234976
11.937378,97.455969,10.727718,0.231990
12.133072,97.455969,10.741874,0.228623
12.328767,97.455969,10.756204,0.224851
12.524462,97.455969,10.770714,0.220655
12.720157,97.455969,10.785408,0.216020
12.915851,97.455969,10.800299,0.210939
13.111546,97.455969,10.815388,0.205411
13.307241,97.455969,10.830679,0.199437
13.502935,97.455969,10.846172,0.193027
13.698630,97.455969,10.861861,0.186194
13.894325,97.455969,10.877740,0.178959
14.090020,97.455969,10.893797,0.171352
14.285714,97.455969,10.910015,0.163409
14.481409,97.455969,10.926367,0.155177
14.677104,97.455969,10.942814,0.146717
14.872798,97.455969,10.959304,0.138108
15.068493,97.455969,10.975761,0.129449
15.264188,97.455969,10.992083,0.120875
15.459883,97.455969,11.008129,0.112561
15.655577,97.455969,11.023702,0.104751
15.851272,97.455969,11.038550,0.097760
16.046967,97.455969,11.052364,0.091978
16.242661,97.455969,11.064796,0.087840
16.438356,97.455969,11.075516,0.085756
16.634051,97.455969,11.084301,0.085999
16.829746,97.455969,11.091120,0.088604
17.025440,97.455969,11.096146,0.093356
17.221135,97.455969,11.099676,0.099869
17.416830,97.455969,11.102029,0.107701
17.612524,97.455969,11.103511,0.116441
17.808219,97.455969,11.104381,0.125747
18.003914,97.455969,11.104840,0.135347
18.199609,97.455969,11.105038,0.145032
18.395303,97.455969,11.105086,0.154645
18.590998,97.455969,11.105064,0.164065
18.786693,97.455969,11.105032,0.173199
18.982387,97.455969,11.105030,0.181973
19.178082,97.455969,11.105090,0.190330
19.373777,97.455969,11.105232,0.198228
19.569472,97.455969,11.105473,0.205631
19.765166,97.455969,11.105827,0.212508
19.960861,97.455969,11.106302,0.218834
20.156556,97.455969,11.106905,0.224586
20.352250,97.455969,11.107643,0.229748
20.547945,97.455969,11.108520,0.234304
20.743640,97.455969,11.109538,0.238242
20.939335,97.455969,11.110700,0.241553
21.135029,97.455969,11.112008,0.244227
21.330724,97.455969,11.113467,0.246257
21.526419,97.455969,11.115084,0.247638
21.722114,97.455969,11.116861,0.248367
21.917808,97.455969,11.118800,0.248441
22.113503,97.455969,11.120901,0.247857
22.309198,97.455969,11.123169,0.246614
22.504892,97.455969,11.125607,0.244713
22.700587,97.455969,11.128222,0.242161
22.896282,97.455969,11.131020,0.238967
23.091977,97.455969,11.134003,0.235140
23.287671,97.455969,11.137174,0.230689
23.483366,97.455969,11.140538,0.225628
23.679061,97.455969,11.144099,0.219971
23.874755,97.455969,11.147872,0.213740
24.070450,97.455969,11.151868,0.206956
24.266145,97.455969,11.156093,0.199643
24.461840,97.455969,11.160556,0.191826
24.657534,97.455969,11.165266,0.183537
24.853229,97.455969,11.170240,0.174808
25.048924,97.455969,11.175485,0.165683
25.244618,97.455969,11.181007,0.156210
25.440313,97.455969,11.186807,0.146442
25.636008,97.455969,11.192884,0.136448
25.831703,97.455969,11.199223,0.126318
26.027397,97.455969,11.205795,0.116188
26.223092,97.455969,11.212524,0.106264
26.418787,97.455969,11.219240,0.096873
26.614481,97.455969,11.225808,0.088507
26.810176,97.455969,11.232053,0.081824
27.005871,97.455969,11.237791,0.077514
27.201566,97.455969,11.242902,0.075992
27.397260,97.455969,11.247382,0.077114
27.592955,97.455969,11.251350,0.080204
27.788650,97.455969,11.254982,0.084369
27.984344,97.455969,11.258435,0.088808
28.180039,97.455969,11.261826,0.092932
28.375734,97.455969,11.265230,0.096362
28.571429,97.455969,11.268687,0.098892
28.767123,97.455969,11.272216,0.100434
28.962818,97.455969,11.275813,0.100996
29.158513,97.455969,11.279457,0.100652
29.354207,97.455969,11.283110,0.099534
29.549902,97.455969,11.286723,0.097820
29.745597,97.455969,11.290209,0.095734
29.941292,97.455969,11.293449,0.093534
30.136986,97.455969,11.296301,0.091510
30.332681,97.455969,11.298611,0.089964
30.528376,97.455969,11.300234,0.089190
30.724070,97.455969,11.301117,0.089437
30.919765,97.455969,11.301203,0.090863
31.115460,97.455969,11.300457,0.093509
31.311155,97.455969,11.298911,0.097288
31.506849,97.455969,11.296653,0.102015
31.702544,97.455969,11.293802,0.107443
31.898239,97.455969,11.290492,0.113308
32.093933,97.455969,11.286858,0.119362
32.289628,97.455969,11.283007,0.125383
32.485323,97.455969,11.279026,0.131185
32.681018,97.455969,11.274993,0.136617
32.876712,97.455969,11.270961,0.141563
33.072407,97.455969,11.266967,0.145934
33.268102,97.455969,11.263040,0.149662
33.463796,97.455969,11.259193,0.152701
33.659491,97.455969,11.255422,0.155017
33.855186,97.455969,11.251713,0.156599
34.050881,97.455969,11.247970,0.157453
34.246575,97.455969,11.244177,0.157598
34.442270,97.455969,11.240382,0.157060
34.637965,97.455969,11.236601,0.155872
34.833659,97.455969,11.232826,0.154073
35.029354,97.455969,11.229038,0.151706
35.225049,97.455969,11.225214,0.148818
35.420744,97.455969,11.221307,0.145456
35.616438,97.455969,11.217205,0.141663
35.812133,97.455969,11.212879,0.137480
36.007828,97.455969,11.208296,0.132942
36.203523,97.455969,11.203421,0.128072
36.399217,97.455969,11.198222,0.122875
36.594912,97.455969,11.192667,0.117329
36.790607,97.455969,11.186739,0.111391
36.986301,97.455969,11.180437,0.104991
37.181996,97.455969,11.173752,0.098039
37.377691,97.455969,11.166686,0.090438
37.573386,97.455969,11.159265,0.082107
37.769080,97.455969,11.151533,0.073030
37.964775,97.455969,11.143547,0.063356
38.160470,97.455969,11.135395,0.053590
38.356164,97.455969,11.127239,0.044980
38.551859,97.455969,11.119338,0.039855
38.747554,97.455969,11.111896,0.040402
38.943249,97.455969,11.104894,0.045904
39.138943,97.455969,11.098130,0.053659
39.334638,97.455969,11.091443,0.061625
39.530333,97.455969,11.084752,0.068788
39.726027,97.455969,11.078031,0.074730
39.921722,97.455969,11.071278,0.079324
40.117417,97.455969,11.064510,0.082597
40.313112,97.455969,11.057738,0.084656
40.508806,97.455969,11.050972,0.085655
40.704501,97.455969,11.044223,0.085764
40.900196,97.455969,11.037500,0.085152
41.095890,97.455969,11.030816,0.083973
41.291585,97.455969,11.024166,0.082364
41.487280,97.455969,11.017536,0.080461
41.682975,97.455969,11.010909,0.078418
41.878669,97.455969,11.004263,0.076437
42.074364,97.455969,10.997573,0.074780
42.270059,97.455969,10.990812,0.073736
42.465753,97.455969,10.983952,0.073548
42.661448,97.455969,10.976974,0.074288
42.857143,97.455969,10.969877,0.075782
43.052838,97.455969,10.962687,0.077626
43.248532,97.455969,10.955423,0.079300
43.444227,97.455969,10.948101,0.080290
43.639922,97.455969,10.940743,0.080171
43.835616,97.455969,10.933368,0.078639
44.031311,97.455969,10.926005,0.075527
44.227006,97.455969,10.918697,0.070818
44.422701,97.455969,10.911446,0.064696
44.618395,97.455969,10.904240,0.057678
44.814090,97.455969,10.897046,0.050860
45.009785,97.455969,10.889800,0.046096
45.205479,97.455969,10.882438,0.045161
45.401174,97.455969,10.874967,0.047763
45.596869,97.455969,10.867464,0.051648
45.792564,97.455969,10.860012,0.054734
45.988258,97.455969,10.852692,0.055961
46.183953,97.455969,10.845522,0.055132
46.379648,97.455969,10.838511,0.052788
46.575342,97.455969,10.831668,0.050250
46.771037,97.455969,10.824873,0.049376
46.966732,97.455969,10.818126,0.051417
47.162427,97.455969,10.811554,0.056124
47.358121,97.455969,10.805273,0.062699
47.553816,97.455969,10.799319,0.070677
47.749511,97.455969,10.793646,0.079738
47.945205,97.455969,10.788182,0.089501
48.140900,97.455969,10.782854,0.099570
48.336595,97.455969,10.777603,0.109611
48.532290,97.455969,10.772387,0.119367
48.727984,97.455969,10.767176,0.128657
48.923679,97.455969,10.761955,0.137352
49.119374,97.455969,10.756708,0.145363
49.315068,97.455969,10.751419,0.152625
49.510763,97.455969,10.746077,0.159095
49.706458,97.455969,10.740673,0.164741
49.902153,97.455969,10.735199,0.169540
50.097847,97.455969,10.729646,0.173474
50.293542,97.455969,10.724010,0.176532
50.489237,97.455969,10.718307,0.178705
50.684932,97.455969,10.712539,0.179990
50.880626,97.455969,10.706704,0.180383
51.076321,97.455969,10.700797,0.179883
51.272016,97.455969,10.694818,0.178490
51.467710,97.455969,10.688771,0.176206
51.663405,97.455969,10.682650,0.173032
51.859100,97.455969,10.676455,0.168970
52.054795,97.455969,10.670187,0.164020
52.250489,97.455969,10.663848,0.158184
52.446184,97.455969,10.657435,0.151464
52.641879,97.455969,10.650953,0.143863
52.837573,97.455969,10.644405,0.135390
53.033268,97.455969,10.637795,0.126058
53.228963,97.455969,10.631133,0.115888
53.424658,97.455969,10.624435,0.104921
53.620352,97.455969,10.617718,0.093228
53.816047,97.455969,10.611020,0.080944
54.011742,97.455969,10.604374,0.068336
54.207436,97.455969,10.597818,0.055962
54.403131,97.455969,10.591392,0.045020
54.598826,97.455969,10.585104,0.037797
54.794521,97.455969,10.579029,0.036711
54.990215,97.455969,10.573232,0.040876
55.185910,97.455969,10.567766,0.046812
55.381605,97.455969,10.562696,0.052047
55.577299,97.455969,10.558094,0.055535
55.772994,97.455969,10.554027,0.056970
55.968689,97.455969,10.550544,0.056375
56.164384,97.455969,10.547651,0.053959
56.360078,97.455969,10.545298,0.050132
56.555773,97.455969,10.543369,0.045691
56.751468,97.455969,10.541690,0.042135
56.947162,97.455969,10.540016,0.041620
57.142857,97.455969,10.538156,0.045591
57.338552,97.455969,10.536060,0.053377
57.534247,97.455969,10.533820,0.063249
57.729941,97.455969,10.531509,0.073862
57.925636,97.455969,10.529146,0.084469
58.121331,97.455969,10.526732,0.094699
58.317025,97.455969,10.524259,0.104363
58.512720,97.455969,10.521719,0.113362
58.708415,97.455969,10.519114,0.121636
58.904110,97.455969,10.516449,0.129145
59.099804,97.455969,10.513738,0.135856
59.295499,97.455969,10.510986,0.141743
59.491194,97.455969,10.508198,0.146783
59.686888,97.455969,10.505375,0.150961
59.882583,97.455969,10.502529,0.154265
60.078278,97.455969,10.499678,0.156686
60.273973,97.455969,10.496873,0.158217
60.469667,97.455969,10.494154,0.158858
60.665362,97.455969,10.491544,0.158612
60.861057,97.455969,10.489071,0.157484
61.056751,97.455969,10.486684,0.155484
61.252446,97.455969,10.484376,0.152626
61.448141,97.455969,10.482187,0.148931
61.643836,97.455969,10.480160,0.144423
61.839530,97.455969,10.478345,0.139132
62.035225,97.455969,10.476792,0.133091
62.230920,97.455969,10.475559,0.126338
62.426614,97.455969,10.474711,0.118910
62.622309,97.455969,10.474312,0.110854
62.818004,97.455969,10.474418,0.102223
63.013699,97.455969,10.475069,0.093099
63.209393,97.455969,10.476285,0.083603
63.405088,97.455969,10.478041,0.073949
63.600783,97.455969,10.480237,0.064522
63.796477,97.455969,10.482638,0.056025
63.992172,97.455969,10.484848,0.049616
64.187867,97.455969,10.486398,0.046721
64.383562,97.455969,10.487007,0.048086
64.579256,97.455969,10.486890,0.052956
64.774951,97.455969,10.486573,0.059770
64.970646,97.455969,10.486514,0.067209
65.166341,97.455969,10.486990,0.074464
65.362035,97.455969,10.488138,0.081089
65.557730,97.455969,10.490006,0.086838
65.753425,97.455969,10.492591,0.091562
65.949119,97.455969,10.495847,0.095153
66.144814,97.455969,10.499713,0.097519
66.340509,97.455969,10.504124,0.098572
66.536204,97.455969,10.509006,0.098221
66.731898,97.455969,10.514308,0.096378
66.927593,97.455969,10.519962,0.092957
67.123288,97.455969,10.525876,0.087878
67.318982,97.455969,10.531931,0.081070
67.514677,97.455969,10.538068,0.072471
67.710372,97.455969,10.544238,0.062031
67.906067,97.455969,10.550403,0.049732
68.101761,97.455969,10.556601,0.035636
68.297456,97.455969,10.563068,0.020231
68.493151,97.455969,10.570750,0.009577
68.688845,97.455969,10.582386,0.021744
68.884540,97.455969,10.595064,0.039040
69.080235,97.455969,10.607934,0.056264
69.275930,97.455969,10.620898,0.072950
69.471624,97.455969,10.633922,0.089008
69.667319,97.455969,10.646988,0.104417
69.863014,97.455969,10.660083,0.119178
70.058708,97.455969,10.673198,0.133301
70.254403,97.455969,10.686321,0.146795
70.450098,97.455969,10.699440,0.159671
70.645793,97.455969,10.712546,0.171939
70.841487,97.455969,10.725632,0.183607
71.037182,97.455969,10.738695,0.194687
71.232877,97.455969,10.751737,0.205191
71.428571,97.455969,10.764754,0.215135
71.624266,97.455969,10.777741,0.224535
71.819961,97.455969,10.790666,0.233404
72.015656,97.455969,10.803525,0.241755
72.211350,97.455969,10.816318,0.249599
72.407045,97.455969,10.829043,0.256947
72.602740,97.455969,10.841696,0.263812
72.798434,97.455969,10.854266,0.270210
72.994129,97.455969,10.866748,0.276155
73.189824,97.455969,10.879144,0.281662
73.385519,97.455969,10.891457,0.286747
73.581213,97.455969,10.903684,0.291423
73.776908,97.455969,10.915822,0.295703
73.972603,97.455969,10.927871,0.299599
74.168297,97.455969,10.939828,0.303124
74.363992,97.455969,10.951694,0.306287
74.559687,97.455969,10.963467,0.309099
74.755382,97.455969,10.975146,0.311570
74.951076,97.455969,10.986719,0.313708
75.146771,97.455969,10.998138,0.315518
75.342466,97.455969,11.009392,0.317008
75.538160,97.455969,11.020474,0.318189
75.733855,97.455969,11.031376,0.319072
75.929550,97.455969,11.042101,0.319670
76.125245,97.455969,11.052649,0.319990
76.320939,97.455969,11.063023,0.320042
76.516634,97.455969,11.073225,0.319829
76.712329,97.455969,11.083259,0.319353
76.908023,97.455969,11.093124,0.318616
77.103718,97.455969,11.102815,0.317616
77.299413,97.455969,11.112340,0.316352
77.495108,97.455969,11.121724,0.314812
77.690802,97.455969,11.130978,0.312989
77.886497,97.455969,11.140105,0.310877
78.082192,97.455969,11.149110,0.308467
78.277886,97.455969,11.157995,0.305749
78.473581,97.455969,11.166759,0.302713
78.669276,97.455969,11.175407,0.299347
78.864971,97.455969,11.183942,0.295640
79.060665,97.455969,11.192368,0.291579
79.256360,97.455969,11.200689,0.287147
79.452055,97.455969,11.208904,0.282327
79.647750,97.455969,11.217010,0.277099
79.843444,97.455969,11.225008,0.271448
80.039139,97.455969,11.232903,0.265360
80.234834,97.455969,11.240688,0.258819
80.430528,97.455969,11.248363,0.251814
80.626223,97.455969,11.255932,0.244332
80.821918,97.455969,11.263398,0.236363
81.017613,97.455969,11.270767,0.227895
81.213307,97.455969,11.278034,0.218919
81.409002,97.455969,11.285200,0.209426
81.604697,97.455969,11.292269,0.199407
81.800391,97.455969,11.299245,0.188857
81.996086,97.455969,11.306132,0.177771
82.191781,97.455969,11.312934,0.166147
82.387476,97.455969,11.319658,0.153988
82.583170,97.455969,11.326301,0.141298
82.778865,97.455969,11.332865,0.128091
82.974560,97.455969,11.339365,0.114399
83.170254,97.455969,11.345817,0.100274
83.365949,97.455969,11.352252,0.085806
83.561644,97.455969,11.358720,0.071159
83.757339,97.455969,11.365337,0.056678
83.953033,97.455969,11.372377,0.043144
84.148728,97.455969,11.380517,0.032469
84.344423,97.455969,11.391072,0.028301
84.540117,97.455969,11.404727,0.032265
84.735812,97.455969,11.420315,0.040843
84.931507,97.455969,11.436680,0.050934
85.127202,97.455969,11.453308,0.061403
85.322896,97.455969,11.469974,0.071936
85.518591,97.455969,11.486577,0.082438
85.714286,97.455969,11.503080,0.092836
85.909980,97.455969,11.519466,0.103042
86.105675,97.455969,11.535726,0.112960
86.301370,97.455969,11.551934,0.122499
86.497065,97.455969,11.568112,0.131579
86.692759,97.455969,11.584254,0.140142
86.888454,97.455969,11.600362,0.148148
87.084149,97.455969,11.616439,0.155566
87.279843,97.455969,11.632476,0.162375
87.475538,97.455969,11.648455,0.168557
87.671233,97.455969,11.664374,0.174109
87.866928,97.455969,11.680239,0.179033
88.062622,97.455969,11.696057,0.183335
88.258317,97.455969,11.711834,0.187024
88.454012,97.455969,11.727577,0.190108
88.649706,97.455969,11.743293,0.192597
88.845401,97.455969,11.758990,0.194503
89.041096,97.455969,11.774672,0.195833
89.236791,97.455969,11.790329,0.196599
89.432485,97.455969,11.805952,0.196811
89.628180,97.455969,11.821546,0.196479
89.823875,97.455969,11.837116,0.195617
90.019569,97.455969,11.852664,0.194236
90.215264,97.455969,11.868191,0.192351
90.410959,97.455969,11.883694,0.189976
90.606654,97.455969,11.899166,0.187132
90.802348,97.455969,11.914608,0.183839
90.998043,97.455969,11.930020,0.180128
91.193738,97.455969,11.945401,0.176032
91.389432,97.455969,11.960748,0.171594
91.585127,97.455969,11.976059,0.166865
91.780822,97.455969,11.991328,0.161907
91.976517,97.455969,12.006549,0.156794
92.172211,97.455969,12.021718,0.151606
92.367906,97.455969,12.036829,0.146438
92.563601,97.455969,12.051874,0.141392
92.759295,97.455969,12.066847,0.136576
92.954990,97.455969,12.081741,0.132099
93.150685,97.455969,12.096548,0.128071
93.346380,97.455969,12.111261,0.124588
93.542074,97.455969,12.125873,0.121730
93.737769,97.455969,12.140412,0.119546
93.933464,97.455969,12.154953,0.118059
94.129159,97.455969,12.169493,0.117251
94.324853,97.455969,12.184014,0.117070
94.520548,97.455969,12.198449,0.117427
94.716243,97.455969,12.212783,0.118202
94.911937,97.455969,12.226994,0.119260
95.107632,97.455969,12.241021,0.120454
95.303327,97.455969,12.254865,0.121641
95.499022,97.455969,12.268548,0.122690
95.694716,97.455969,12.282013,0.123487
95.890411,97.455969,12.295185,0.123946
96.086106,97.455969,12.307972,0.124016
96.281800,97.455969,12.320261,0.123680
96.477495,97.455969,12.331906,0.122970
96.673190,97.455969,12.342718,0.121962
96.868885,97.455969,12.352496,0.120794
97.064579,97.455969,12.361008,0.119657
97.260274,97.455969,12.367999,0.118795
97.455969,97.455969,12.373211,0.118487
97.651663,97.455969,12.376402,0.119025
97.847358,97.455969,12.377388,0.120675
98.043053,97.455969,12.376072,0.123642
98.238748,97.455969,12.372468,0.128036
98.434442,97.455969,12.366693,0.133865
98.630137,97.455969,12.358960,0.141049
98.825832,97.455969,12.349547,0.149449
99.021526,97.455969,12.338718,0.158893
99.217221,97.455969,12.326726,0.169206
99.412916,97.455969,12.313798,0.180221
99.608611,97.455969,12.300130,0.191789
99.804305,97.455969,12.285886,0.203785
100.000000,97.455969,12.271200,0.216101
0.000000,97.651663,10.088903,0.070020
0.195695,97.651663,10.084252,0.058866
0.391389,97.651663,10.082127,0.052157
0.587084,97.651663,10.083501,0.051692
0.782779,97.651663,10.088369,0.057276
0.978474,97.651663,10.095741,0.066784
1.174168,97.651663,10.104671,0.078113
1.369863,97.651663,10.114507,0.089976
1.565558,97.651663,10.124873,0.101706
1.761252,97.651663,10.135566,0.112974
1.956947,97.651663,10.146464,0.123633
2.152642,97.651663,10.157492,0.133630
2.348337,97.651663,10.168600,0.142968
2.544031,97.651663,10.179756,0.151679
2.739726,97.651663,10.190939,0.159816
2.935421,97.651663,10.202131,0.167439
3.131115,97.651663,10.213320,0.174611
3.326810,97.651663,10.224497,0.181393
3.522505,97.651663,10.235657,0.187843
3.718200,97.651663,10.246796,0.194007
3.913894,97.651663,10.257914,0.199925
4.109589,97.651663,10.269012,0.205621
4.305284,97.651663,10.280092,0.211111
4.500978,97.651663,10.291160,0.216398
4.696673,97.651663,10.302219,0.221479
4.892368,97.651663,10.313274,0.226339
5.088063,97.651663,10.324329,0.230964
5.283757,97.651663,10.335388,0.235334
5.479452,97.651663,10.346445,0.239435
5.675147,97.651663,10.357505,0.243248
5.870841,97.651663,10.368577,0.246757
6.066536,97.651663,10.379668,0.249949
6.262231,97.651663,10.390785,0.252812
6.457926,97.651663,10.401935,0.255339
6.653620,97.651663,10.413121,0.257529
6.849315,97.651663,10.424346,0.259383
7.045010,97.651663,10.435604,0.260909
7.240705,97.651663,10.446886,0.262121
7.436399,97.651663,10.458261,0.263037
7.632094,97.651663,10.469741,0.263676
7.827789,97.651663,10.481328,0.264059
8.023483,97.651663,10.493025,0.264212
8.219178,97.651663,10.504837,0.264163
8.414873,97.651663,10.516768,0.263937
8.610568,97.651663,10.528824,0.263557
8.806262,97.651663,10.540995,0.263045
9.001957,97.651663,10.553272,0.262419
9.197652,97.651663,10.565659,0.261696
9.393346,97.651663,10.578157,0.260886
9.589041,97.651663,10.590770,0.259994
9.784736,97.651663,10.603502,0.259021
9.980431,97.651663,10.616359,0.257959
10.176125,97.651663,10.629349,0.256796
10.371820,97.651663,10.642477,0.255511
10.567515,97.651663,10.655749,0.254082
10.763209,97.651663,10.669173,0.252481
10.958904,97.651663,10.682756,0.250675
11.154599,97.651663,10.696502,0.248632
11.350294,97.651663,10.710411,0.246318
11.545988,97.651663,10.724482,0.243700
11.741683,97.651663,10.738722,0.240746
11.937378,97.651663,10.753131,0.237431
12.133072,97.651663,10.767716,0.233730
12.328767,97.651663,10.782484,0.229622
12.524462,97.651663,10.797441,0.225087
12.720157,97.651663,10.812597,0.220110
12.915851,97.651663,10.827962,0.214680
13.111546,97.651663,10.843540,0.208792
13.307241,97.651663,10.859335,0.202444
13.502935,97.651663,10.875350,0.195639
13.698630,97.651663,10.891584,0.188385
13.894325,97.651663,10.908035,0.180693
14.090020,97.651663,10.924695,0.172583
14.285714,97.651663,10.941553,0.164080
14.481409,97.651663,10.958588,0.155217
14.677104,97.651663,10.975768,0.146040
14.872798,97.651663,10.993049,0.136609
15.068493,97.651663,11.010366,0.127010
15.264188,97.651663,11.027628,0.117360
15.459883,97.651663,11.044698,0.107824
15.655577,97.651663,11.061373,0.098654
15.851272,97.651663,11.077372,0.090209
16.046967,97.651663,11.092309,0.082981
16.242661,97.651663,11.105706,0.077587
16.438356,97.651663,11.117061,0.074678
16.634051,97.651663,11.126013,0.074722
16.829746,97.651663,11.132513,0.077781
17.025440,97.651663,11.136852,0.083481
17.221135,97.651663,11.139505,0.091200
17.416830,97.651663,11.140941,0.100294
17.612524,97.651663,11.141549,0.110232
17.808219,97.651663,11.141628,0.120616
18.003914,97.651663,11.141389,0.131161
18.199609,97.651663,11.140979,0.141664
18.395303,97.651663,11.140498,0.151980
18.590998,97.651663,11.140016,0.162004
18.786693,97.651663,11.139581,0.171659
18.982387,97.651663,11.139226,0.180884
19.178082,97.651663,11.138977,0.189635
19.373777,97.651663,11.138849,0.197876
19.569472,97.651663,11.138852,0.205582
19.765166,97.651663,11.138995,0.212730
19.960861,97.651663,11.139284,0.219300
20.156556,97.651663,11.139722,0.225277
20.352250,97.651663,11.140312,0.230647
20.547945,97.651663,11.141057,0.235397
20.743640,97.651663,11.141959,0.239520
20.939335,97.651663,11.143022,0.243009
21.135029,97.651663,11.144253,0.245856
21.330724,97.651663,11.145652,0.248058
21.526419,97.651663,11.147220,0.249611
21.722114,97.651663,11.148958,0.250514
21.917808,97.651663,11.150866,0.250765
22.113503,97.651663,11.152945,0.250366
22.309198,97.651663,11.155196,0.249317
22.504892,97.651663,11.157623,0.247619
22.700587,97.651663,11.160232,0.245279
22.896282,97.651663,11.163030,0.242307
23.091977,97.651663,11.166018,0.238713
23.287671,97.651663,11.169201,0.234510
23.483366,97.651663,11.172582,0.229711
23.679061,97.651663,11.176163,0.224332
23.874755,97.651663,11.179956,0.218395
24.070450,97.651663,11.183975,0.211924
24.266145,97.651663,11.188223,0.204945
24.461840,97.651663,11.192710,0.197487
24.657534,97.651663,11.197444,0.189581
24.853229,97.651663,11.202432,0.181268
25.048924,97.651663,11.207683,0.172594
25.244618,97.651663,11.213198,0.163614
25.440313,97.651663,11.218973,0.154395
25.636008,97.651663,11.224996,0.145020
25.831703,97.651663,11.231246,0.135600
26.027397,97.651663,11.237685,0.126290
26.223092,97.651663,11.244234,0.117306
26.418787,97.651663,11.250733,0.108948
26.614481,97.651663,11.257075,0.101611
26.810176,97.651663,11.263142,0.095744
27.005871,97.651663,11.268818,0.091754
27.201566,97.651663,11.274038,0.089845
27.397260,97.651663,11.278800,0.089893
27.592955,97.651663,11.283175,0.091467
27.788650,97.651663,11.287275,0.093970
27.984344,97.651663,11.291216,0.096809
28.180039,97.651663,11.295093,0.099491
28.375734,97.651663,11.298975,0.101657
28.571429,97.651663,11.302906,0.103079
28.767123,97.651663,11.306908,0.103633
28.962818,97.651663,11.310985,0.103282
29.158513,97.651663,11.315117,0.102060
29.354207,97.651663,11.319269,0.100060
29.549902,97.651663,11.323390,0.097431
29.745597,97.651663,11.327393,0.094376
29.941292,97.651663,11.331142,0.091157
30.136986,97.651663,11.334465,0.088091
30.332681,97.651663,11.337161,0.085542
30.528376,97.651663,11.339029,0.083892
30.724070,97.651663,11.339969,0.083490
30.919765,97.651663,11.339888,0.084573
31.115460,97.651663,11.338747,0.087201
31.311155,97.651663,11.336614,0.091250
31.506849,97.651663,11.333637,0.096449
31.702544,97.651663,11.329996,0.102460
31.898239,97.651663,11.325878,0.108943
32.093933,97.651663,11.321453,0.115597
32.289628,97.651663,11.316848,0.122169
32.485323,97.651663,11.312159,0.128457
32.681018,97.651663,11.307462,0.134308
32.876712,97.651663,11.302816,0.139606
33.072407,97.651663,11.298259,0.144266
33.268102,97.651663,11.293813,0.148225
33.463796,97.651663,11.289489,0.151441
33.659491,97.651663,11.285274,0.153886
